Id,Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Number_Of_Reviews,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,Image_Url,Host_id,Host_name,Host_location,Country,Country_code,Longitude,Latitude,Availability_365,Review_Scores
15806964,Bondi Beach Spacious Studio With Ocean View,Apartment,Entire home/apt,Real Bed,3,1124,strict_14_with_grace_period,3,0.0,1.0,87,169.0,500.0,140.0,25.0,1.0,https://a0.muscache.com/im/pictures/4e5bc400-e9b4-4b8e-9f57-6b604e8ed205.jpg?aki_policy=large,102296147,Anita,"Bondi Beach, New South Wales, Australia",Australia,AU,151.2729,-33.8949,279,99.0
15808180,Private Studio closed to town w/ compact parking,Apartment,Entire home/apt,Real Bed,2,29,moderate,3,0.0,1.0,95,95.0,100.0,69.0,0.0,1.0,https://a0.muscache.com/im/pictures/65bbee76-46c1-4ff6-bcc5-984b91a72dbf.jpg?aki_policy=large,102308804,Tiffany,US,United States,US,-157.85228,21.31184,251,96.0
15812792,Lovely and quiet doble room in the center of BCN,Apartment,Private room,Real Bed,1,1125,moderate,2,1.0,1.0,48,35.0,0.0,0.0,10.0,1.0,https://a0.muscache.com/im/pictures/e0d349eb-fd9e-4a4f-9710-0eb3436cc53f.jpg?aki_policy=large,102345933,Marina,"Barcelona, Catalonia, Spain",Spain,ES,2.17689,41.39044,79,85.0
15816930,Spacious & Cozy Bushwick Walk-up 3mins from Train,Apartment,Private room,Real Bed,1,28,moderate,2,1.0,1.0,60,49.0,0.0,50.0,5.0,1.0,https://a0.muscache.com/im/pictures/5975bdc7-097c-43cc-8dd6-23dbda78fed3.jpg?aki_policy=large,9439324,Chérie,"New York, New York, United States",United States,US,-73.90531,40.68844,31,98.0
15819242,Sweet two bedroom in Crown Heights Bk,Apartment,Entire home/apt,Real Bed,1,180,moderate,3,2.0,2.0,9,87.0,300.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/918f4e11-9d75-4e86-a9b3-474a741b478b.jpg?aki_policy=large,41191579,Maura,"New York, New York, United States",United States,US,-73.93902,40.67034,0,100.0
15820774,"Sunny, family friendly 2 BR BONDI Apt",Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2.0,3.0,3,171.0,0.0,60.0,20.0,2.0,https://a0.muscache.com/im/pictures/74f6e8bb-0c33-49e6-bf22-19d419e38a8c.jpg?aki_policy=large,68460851,Arielle,"Sydney, New South Wales, Australia",Australia,AU,151.27247,-33.88472,0,90.0
15824730,Private doubleroom near grandbazaar,Guesthouse,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,18,295.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/3e3fe570-56de-4346-b907-dc1a2053797f.jpg?aki_policy=large,17107712,Alper,istanbul,Turkey,TR,28.96917,41.00629,360,96.0
15828858,Made4U - Glória      NEW!!!,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,4,1.0,2.0,119,45.0,150.0,10.0,15.0,2.0,https://a0.muscache.com/im/pictures/6412ff42-a6a2-4a67-b777-1cd63a63c11e.jpg?aki_policy=large,24404975,João,"Porto, Porto District, Portugal",Portugal,PT,-8.61302,41.15772,104,97.0
15834431,Apt on Johnston - Holiday Room,Apartment,Private room,Real Bed,2,1125,moderate,2,1.0,1.0,83,361.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/6cb261fd-6d2f-46af-a469-b4c7a2291f4a.jpg?aki_policy=large,99971507,Apartments,"Hong Kong Island, Hong Kong",Hong Kong,HK,114.17511,22.27735,315,87.0
1583670,Walk to beach - Cottage close to Waikiki,House,Entire home/apt,Real Bed,1,1125,moderate,8,3.0,5.0,65,319.0,300.0,220.0,25.0,6.0,https://a0.muscache.com/im/pictures/23623609/96c3efd5_original.jpg?aki_policy=large,8434637,Marylu,"Honolulu, Hawaii, United States",United States,US,-157.81261,21.27219,365,87.0
1584102,Sydney beachside apt,Apartment,Entire home/apt,Real Bed,3,60,moderate,5,2.0,3.0,144,171.0,0.0,0.0,29.0,2.0,https://a0.muscache.com/im/pictures/58229190/3f3d4a0a_original.jpg?aki_policy=large,4903605,Bernadette,"Sydney, New South Wales, Australia",Australia,AU,151.25151,-33.96629,260,98.0
15842669,Habitación doble en el centro,Apartment,Private room,Real Bed,2,60,moderate,2,1.0,1.0,2,30.0,0.0,10.0,5.0,1.0,https://a0.muscache.com/im/pictures/9b962e84-b972-441b-bcf0-92c0cb325406.jpg?aki_policy=large,41730645,Hanna,"Barcelona, Catalonia, Spain",Spain,ES,2.17652,41.39574,0,100.0
1584281,Cozy In The Heart Of The Plateau,Apartment,Private room,Real Bed,2,40,strict_14_with_grace_period,2,1.0,1.0,112,68.0,0.0,25.0,25.0,2.0,https://a0.muscache.com/im/pictures/29710605/9bf5b865_original.jpg?aki_policy=large,1648849,Collin,"Montreal, Quebec, Canada",Canada,CA,-73.56963,45.51895,0,94.0
15864211,Nice apartment for design lovers. Great terrace.,Apartment,Entire home/apt,Real Bed,32,364,strict_14_with_grace_period,4,2.0,3.0,2,101.0,2500.0,0.0,15.0,2.0,https://a0.muscache.com/im/pictures/6f94dbad-e2d7-4fb7-80ea-80e87a5ba1c1.jpg?aki_policy=large,102828622,"Bernat Family Office, S.L.","Barcelona, Catalonia, Spain",Spain,ES,2.15555,41.39696,283,100.0
1586454,Private Room With Patio In Queens,Apartment,Private room,Real Bed,20,1125,strict_14_with_grace_period,2,1.0,1.0,32,48.0,100.0,0.0,0.0,2.0,https://a0.muscache.com/im/pictures/23903711/7b64887a_original.jpg?aki_policy=large,8452695,Macit,"New York, New York, United States",United States,US,-73.90168,40.73732,344,80.0
15866121,A lovely unique space in the heart of Brooklyn,Apartment,Private room,Real Bed,4,20,strict_14_with_grace_period,2,1.0,1.0,13,42.0,0.0,10.0,5.0,1.0,https://a0.muscache.com/im/pictures/59e3906d-61a8-4f55-a2a7-4220610b1f7f.jpg?aki_policy=large,6181203,Segun,"New York, New York, United States",United States,US,-73.91578,40.67638,363,100.0
15877524,Bright 1 Room Appt near Manly Beach,Apartment,Entire home/apt,Real Bed,3,7,moderate,2,1.0,1.0,2,350.0,500.0,80.0,0.0,1.0,https://a0.muscache.com/im/pictures/ac15e16f-35e0-4f7b-a84d-521802812b6e.jpg?aki_policy=large,6250315,Justin,"Manly, New South Wales, Australia",Australia,AU,151.28247,-33.79309,0,90.0
1588234,Apart-Hotel moderno e espaçoso com serviços,Aparthotel,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1.0,1.0,3,351.0,0.0,150.0,0.0,1.0,https://a0.muscache.com/im/pictures/28839337/88c5fbc8_original.jpg?aki_policy=large,8469545,Felipe,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.188756774363775,-22.95364609257584,363,93.0
15888785,Bushwick Chill Spot (Luxury Rental),Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,1.0,62,65.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/98d165dd-66ae-4de6-9fe0-353bdad018f0.jpg?aki_policy=large,65092392,Jed,"New York, New York, United States",United States,US,-73.93508,40.69912,179,98.0
15889399,Light Drenched and Private Cabin,Cabin,Entire home/apt,Real Bed,2,1125,moderate,2,0.0,1.0,80,109.0,0.0,30.0,0.0,1.0,https://a0.muscache.com/im/pictures/e1c5dab2-c484-4074-a2c3-a8b06600f88d.jpg?aki_policy=large,93259763,Steven,AU,Australia,AU,151.1561,-33.89618,149,99.0
15893952,"Modern, Quiet Semi stroll to Manly Beach",House,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2.0,2.0,4,280.0,500.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/a4dbe7b6-0a3b-4cd0-b8cd-2faefe648d26.jpg?aki_policy=large,85391052,Lauren,"Manly, New South Wales, Australia",Australia,AU,151.27912,-33.79106,0,95.0
1589452,Appart. Zen au coeur de Montréal,Apartment,Entire home/apt,Real Bed,31,1125,moderate,4,2.0,2.0,35,101.0,500.0,60.0,0.0,1.0,https://a0.muscache.com/im/pictures/23074277/f73e5176_original.jpg?aki_policy=large,8438709,Barbara,"Montreal, Quebec, Canada",Canada,CA,-73.55957,45.51836,44,96.0
15896529,Bright and quiet room with private bathroom,Apartment,Private room,Real Bed,6,60,strict_14_with_grace_period,2,1.0,1.0,100,127.0,150.0,39.0,0.0,1.0,https://a0.muscache.com/im/pictures/4069b69d-5f92-4844-9e55-eb8a19b0a81f.jpg?aki_policy=large,10191995,Nora,"New York, New York, United States",United States,US,-73.99045,40.71542,189,91.0
15902696,Casa de Relaxo ..Pakalolo vibes,House,Private room,Real Bed,1,14,flexible,2,1.0,1.0,40,100.0,0.0,50.0,0.0,1.0,https://a0.muscache.com/im/pictures/3fb1bff4-42c4-4bb3-978b-0ebe60744195.jpg?aki_policy=large,103157830,Stephen V,"Kailua-Kona, Hawaii, United States",United States,US,-155.98373,19.72866,117,99.0
15904149,"Unique Design, Awesome view , Prime Location",Apartment,Entire home/apt,Real Bed,1,999,strict_14_with_grace_period,4,0.0,2.0,86,50.0,200.0,80.0,0.0,1.0,https://a0.muscache.com/im/pictures/68f6b8e9-e2f5-4ad0-a5ed-b719b2c91f16.jpg?aki_policy=large,49763691,Max,"San Francisco, California, United States",United States,US,-157.83398,21.2855,0,84.0
15905296,Hale Honulei,House,Entire home/apt,Real Bed,3,14,moderate,5,2.0,3.0,95,175.0,750.0,150.0,25.0,4.0,https://a0.muscache.com/im/pictures/5f439482-aa7d-49ae-bdc6-de8c456f1b43.jpg?aki_policy=large,19470558,Michele,"Ewa Beach, Hawaii, United States",United States,US,-158.00071,21.31369,198,98.0
15908244,"Quarto em casa de familia,mobiliado de frente",Apartment,Private room,Real Bed,5,30,flexible,1,1.0,1.0,1,45.0,1000.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/9f2c2aa6-ddc7-4139-ade7-50cf26def6b1.jpg?aki_policy=large,49434309,Iva,BR,Brazil,BR,-43.18626151607529,-22.968458869372075,365,0.0
15915924,Kona by the Sea,Condominium,Entire home/apt,Real Bed,45,1125,super_strict_60,2,2.0,2.0,0,200.0,0.0,450.0,0.0,1.0,https://a0.muscache.com/im/pictures/87fb7b09-7cf2-4e0f-a7e4-0401ec0dbeb6.jpg?aki_policy=large,10496350,Elite,"Honolulu, Hawaii, United States",United States,US,-155.98172,19.61387,328,0.0
15920870,Spacious modern studio with amazing views,Apartment,Entire home/apt,Real Bed,2,120,moderate,2,0.0,1.0,47,100.0,0.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/5fdd785b-fb53-450e-8937-e4cc3f712e25.jpg?aki_policy=large,51023335,Oliver,"Coogee, New South Wales, Australia",Australia,AU,151.22424,-33.91078,0,96.0
15923846,Luxurious 4 to 5 Room The Rocks Large House Sydney,Townhouse,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8,4.0,5.0,31,380.0,750.0,150.0,50.0,4.0,https://a0.muscache.com/im/pictures/aaceb985-8b4c-4633-bb06-e43303ced291.jpg?aki_policy=large,3882146,Suzanna,"New South Wales, Australia",Australia,AU,151.20532,-33.86119,261,91.0
15928663,What a place in Barcelona in the center,Apartment,Entire home/apt,Real Bed,31,360,moderate,4,1.0,2.0,15,43.0,500.0,120.0,7.0,3.0,https://a0.muscache.com/im/pictures/f6c02852-ad08-4889-81c7-3713fb5130c0.jpg?aki_policy=large,99205320,Marcella Y Fabrizio,"Barcelona, Catalonia, Spain",Spain,ES,2.17934,41.38052,249,95.0
1593570,"LAPA, FOR LEISURE OR BUSINESS",Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,1.0,2.0,41,90.0,600.0,70.0,0.0,2.0,https://a0.muscache.com/im/pictures/b673508e-11cd-4fae-b7d7-27e8cb430932.jpg?aki_policy=large,8368066,Alexandre,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.18801158197427,-22.914654742193676,343,96.0
15943568,"Anthurium Alii Gardens Rainforest, Volcano",Cottage,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,3.0,3.0,45,175.0,150.0,120.0,15.0,2.0,https://a0.muscache.com/im/pictures/06a5d24a-bbac-438a-af1c-7a3b6ae0cad3.jpg?aki_policy=large,103493907,Roxane,US,United States,US,-155.22552,19.42905,350,94.0
15949042,Eyüp'de teraslı ve garajlı konak...,Loft,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,148.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/00330d94-04eb-4008-bf2b-09f49dbcdebf.jpg?aki_policy=large,103531749,Talha,"Istanbul, İstanbul, Turkey",Turkey,TR,28.93406,41.04209,179,0.0
15958590,Whale Beach Sensation,House,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,12,6.0,6.0,0,1200.0,5000.0,500.0,100.0,10.0,https://a0.muscache.com/im/pictures/fd74374b-3041-4557-a3e0-3b615e78df8e.jpg?aki_policy=large,3231371,Tara,"New South Wales, Australia",Australia,AU,151.32905,-33.61089,361,0.0
15960997,Breathtaking view a walk away from sydney CBD,Apartment,Private room,Real Bed,2,16,moderate,1,1.0,1.0,43,119.0,250.0,45.0,10.0,1.0,https://a0.muscache.com/im/pictures/26b4191f-c99e-434a-a788-d2ddc120fade.jpg?aki_policy=large,97844752,Terry,"New South Wales, Australia",Australia,AU,151.22814,-33.8771,0,96.0
15963882,"Deniz, orman ve şehir manzaralı.",House,Entire home/apt,Real Bed,10,90,strict_14_with_grace_period,3,1.0,2.0,2,527.0,1582.0,264.0,0.0,1.0,https://a0.muscache.com/im/pictures/751ab973-4a63-4ee8-9ac9-df97618af278.jpg?aki_policy=large,10673042,Celal,"Burgazada, Istanbul, Turkey",Turkey,TR,29.06121,40.88288,364,100.0
15973865,5 STARS DOWNTOWN with PARKING ( 2BDR )BELL Center,Serviced apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2.0,3.0,86,189.0,200.0,49.0,50.0,4.0,https://a0.muscache.com/im/pictures/da58fbe8-ed81-4270-8127-63b6de700200.jpg?aki_policy=large,25459618,Elissa,"Montreal, Quebec, Canada",Canada,CA,-73.5699,45.49533,0,96.0
15979078,HM - Bonjardim Studio Downtown,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0.0,1.0,2,55.0,150.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/e4570e75-e64d-4170-bf4e-9500b3428458.jpg?aki_policy=large,47191303,Home Me,"Porto, Porto District, Portugal",Portugal,PT,-8.60825,41.15101,301,100.0
15984115,Appartement en bord de mer,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,6,2.0,3.0,32,33.0,150.0,22.0,4.0,3.0,https://a0.muscache.com/im/pictures/993e2df5-da92-41ae-900d-fb14f46cc510.jpg?aki_policy=large,103855279,Fl_immo,FR,Portugal,PT,-8.76167,41.37261,325,86.0
15988739,Coconut Beach. Kapaa Condo 1BD 1BA Full Kitchen,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,1.0,2.0,48,129.0,950.0,135.0,25.0,4.0,https://a0.muscache.com/im/pictures/b8e1de07-1a03-4b9e-a231-95325639300d.jpg?aki_policy=large,75440219,Pete & Judi,"California, United States",United States,US,-159.32462,22.05558,64,94.0
15997148,Huge kid-friendly Brooklyn home with parking/patio,House,Entire home/apt,Real Bed,10,1125,flexible,4,2.0,3.0,3,150.0,0.0,0.0,25.0,2.0,https://a0.muscache.com/im/pictures/59b358f2-49b3-4c95-a887-783f310e3960.jpg?aki_policy=large,200060,Erin & Marla,"New York, New York, United States",United States,US,-73.92866,40.69092,0,100.0
16002924,The Lux MTL Condo steps away from everything!,Condominium,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,4,2.0,2.0,119,82.0,135.0,40.0,40.0,2.0,https://a0.muscache.com/im/pictures/4dfda373-7d4e-465d-81f5-3aeff53c6e13.jpg?aki_policy=large,104027251,Nicky,"Brossard, Quebec, Canada",Canada,CA,-73.57005,45.49243,65,97.0
16006173,Ocean View Home for Vacations and Executive Stays,House,Entire home/apt,Real Bed,4,9,flexible,5,3.0,3.0,7,135.0,250.0,16.0,15.0,5.0,https://a0.muscache.com/im/pictures/c1aa1457-7901-418e-a571-e2227fac1649.jpg?aki_policy=large,82029929,Deanna,,United States,US,-157.84952,21.34049,0,97.0
16007843,"İstanbulda, 3 yatakoda ğüzel daire.",Apartment,Private room,Real Bed,1,1125,flexible,4,1.0,2.0,0,200.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/01d2da83-b58b-4c07-b19b-98d7aadfc665.jpg?aki_policy=large,104076798,Osman,TR,Turkey,TR,28.9258,41.06292,0,0.0
16010568,Sagrada Familia Gaudi,Apartment,Entire home/apt,Real Bed,3,365,flexible,4,1.0,2.0,88,60.0,150.0,30.0,10.0,2.0,https://a0.muscache.com/im/pictures/3950bd19-042b-412d-bcc2-32fcf3e6ecbe.jpg?aki_policy=large,104095728,Maria Del Mar,"Barcelona, Catalonia, Spain",Spain,ES,2.17784,41.40775,294,82.0
16020247,Entire garden sanctuary terrace : heart of Newtown,Townhouse,Entire home/apt,Real Bed,2,24,strict_14_with_grace_period,6,2.0,4.0,34,181.0,150.0,80.0,0.0,1.0,https://a0.muscache.com/im/pictures/57016c2b-1d65-47aa-8b4b-5af844292390.jpg?aki_policy=large,104192608,Kassandra,"Enmore, New South Wales, Australia",Australia,AU,151.17563,-33.90135,30,94.0
160223,Kuulai Hale Private Cottage,Cottage,Entire home/apt,Real Bed,1,365,strict_14_with_grace_period,7,2.0,4.0,35,84.0,100.0,75.0,12.0,1.0,https://a0.muscache.com/im/pictures/1071401/297a1feb_original.jpg?aki_policy=large,767016,Linda,"Kurtistown, Hawaii, United States",United States,US,-155.04581,19.57833,352,90.0
16029413,"Bundeena Base Art House, Sea View with Heated Pool",House,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,8,3.0,5.0,40,260.0,500.0,120.0,35.0,6.0,https://a0.muscache.com/im/pictures/ce19dcf7-556a-415a-8b37-3590422d1544.jpg?aki_policy=large,104281282,Hilde,"Bundeena, New South Wales, Australia",Australia,AU,151.15653,-34.084,303,98.0
16030448,Ocean/Sunset /Firework View 1 BR Ilikai Marina 482,Condominium,Entire home/apt,Real Bed,4,1124,strict_14_with_grace_period,4,1.0,1.0,15,275.0,0.0,141.0,0.0,1.0,https://a0.muscache.com/im/pictures/238c572a-60a4-471c-a393-2d0333c8d1e8.jpg?aki_policy=large,24712052,Hawaii Vacation Properties Llc,US,United States,US,-157.83903,21.28582,216,94.0
16036940,Aconchego entre a Praia e a Lagoa,Apartment,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,7,3.0,5.0,78,399.0,1501.0,170.0,80.0,6.0,https://a0.muscache.com/im/pictures/1f68393a-2d3a-4fc5-bb52-1d41c8aa042f.jpg?aki_policy=large,39731483,Eneide,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.216710435896395,-22.984457092984496,203,100.0
1604488,Private room with stunning view,Condominium,Private room,Real Bed,3,14,flexible,2,1.0,1.0,126,110.0,0.0,25.0,30.0,2.0,https://a0.muscache.com/im/pictures/52305c42-30d6-4124-a4e6-1860c074ea97.jpg?aki_policy=large,8548430,Bernardo And Andressa,"Brooklyn, New York, United States",United States,US,-73.96174,40.72149,32,99.0
16050172,[Parking]  Beautiful Flat in Downtown Montréal,Apartment,Entire home/apt,Real Bed,1,1124,strict_14_with_grace_period,3,1.0,1.0,152,99.0,135.0,65.0,15.0,2.0,https://a0.muscache.com/im/pictures/b46b690e-79ba-4022-a19d-77ae18886898.jpg?aki_policy=large,104182850,Yj,"Westmount, Québec, Canada",Canada,CA,-73.58089,45.49545,337,89.0
16051841,Cosy apartment - great location,Apartment,Entire home/apt,Real Bed,2,14,moderate,3,1.0,1.0,2,75.0,500.0,20.0,0.0,1.0,https://a0.muscache.com/im/pictures/ed25eb9c-a457-4a34-b4f6-774363be6238.jpg?aki_policy=large,43968444,Fanny,"Montreal, Québec, Canada",Canada,CA,-73.55963,45.51301,0,100.0
16052138,Cozy appartement in the plateau of Montreal !,Apartment,Private room,Real Bed,2,1125,moderate,2,2.0,1.0,6,50.0,0.0,25.0,0.0,1.0,https://a0.muscache.com/im/pictures/fc6cf3f7-559b-473d-a649-47bd6859871c.jpg?aki_policy=large,7018334,Lucie,"Montreal, Quebec, Canada",Canada,CA,-73.57684,45.53454,0,100.0
16057052,Villa Hodgkinson 18A - Convenient Sydney Location,Townhouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,10,4.0,6.0,1,296.0,750.0,150.0,45.0,4.0,https://a0.muscache.com/im/pictures/fd37c10f-0924-42af-afb2-30708da1f954.jpg?aki_policy=large,15651267,Serviced Houses Australia,"Victoria, Australia",Australia,AU,151.00705,-33.9544,269,100.0
16060640,Small and Low Cost Place,Apartment,Entire home/apt,Real Bed,1,30,moderate,2,1.0,2.0,7,179.0,0.0,40.0,0.0,1.0,https://a0.muscache.com/im/pictures/b6b4c313-0d70-4f00-9807-ad53bbcc5f03.jpg?aki_policy=large,101640361,Oguz,"Istanbul, İstanbul, Turkey",Turkey,TR,29.08361,40.99609,0,100.0
16065418,Architectural 2BR in Mile End by Sonder,Apartment,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,4,2.0,2.0,16,85.0,400.0,106.0,7.0,4.0,https://a0.muscache.com/im/pictures/89323c99-1d13-4c95-8c63-77f6c848c569.jpg?aki_policy=large,12243051,Sonder,"San Francisco, California, United States",Canada,CA,-73.59851,45.51693,0,89.0
16066381,Kapaa Sands 17 Ocean View Apartment,Condominium,Entire home/apt,Real Bed,3,90,super_strict_60,2,0.0,1.0,3,129.0,0.0,178.0,0.0,1.0,https://a0.muscache.com/im/pictures/8b22840d-e971-4d05-a50a-ee5a946992dc.jpg?aki_policy=large,71362662,Kauai Pacific Real Estate,"Hawaii, United States",United States,US,-159.33306,22.05299,250,100.0
16067483,Studio With Great View & Price in Waikiki,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,0.0,1.0,46,90.0,200.0,95.0,15.0,2.0,https://a0.muscache.com/im/pictures/37ac4c48-abf3-4e57-a096-0016829d1da9.jpg?aki_policy=large,41090328,TPRI Vacation Suites,"Honolulu, Hawaii, United States",United States,US,-157.83365,21.28588,261,91.0
16070079,Central & Modern Apartment in Heart of Sydney,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,1.0,47,151.0,750.0,115.0,25.0,2.0,https://a0.muscache.com/im/pictures/dcdfd376-3acf-4a76-a7de-22e69b8e527d.jpg?aki_policy=large,104694164,Gregoire,"Sydney, New South Wales, Australia",Australia,AU,151.21023,-33.87815,138,97.0
16070826,"Spacious two bed apartment, Surry Hills",Condominium,Private room,Real Bed,3,10,moderate,2,1.0,1.0,1,175.0,250.0,120.0,0.0,2.0,https://a0.muscache.com/im/pictures/6ea9ac51-159b-4ddd-bd5a-077296ca132e.jpg?aki_policy=large,104702275,Nicole,"Surry Hills, New South Wales, Australia",Australia,AU,151.21538,-33.87897,89,100.0
16078811,Oceanfront & Breath Taking Views.,Townhouse,Entire home/apt,Real Bed,3,29,strict_14_with_grace_period,6,2.0,3.0,27,230.0,0.0,295.0,50.0,5.0,https://a0.muscache.com/im/pictures/79118bb5-a2d2-4de9-8342-ef541d53fadc.jpg?aki_policy=large,104714699,Francesco,"Rancho Palos Verdes, California, United States",United States,US,-156.68832,20.95134,248,95.0
16078823,Urban Oasis Steps Away From Old Montreal,Apartment,Entire home/apt,Real Bed,31,180,moderate,4,2.0,2.0,4,90.0,450.0,75.0,0.0,1.0,https://a0.muscache.com/im/pictures/873b3628-ca7c-4b21-8b2d-1fbbc539ba11.jpg?aki_policy=large,17422091,Filomena,"Montreal, Québec, Canada",Canada,CA,-73.55529,45.51525,308,95.0
16081455,Flat 1 qto frontal mar varandao! Vista linda!,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,1.0,1.0,0,548.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/a56b287d-3887-4057-b529-7f8a863e96da.jpg?aki_policy=large,26959477,Rafaela,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.35499632022474,-23.011040795968057,365,0.0
16083632,Two person room in vibrant Old Town,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,2.0,135,40.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/c8519cc8-8494-46b7-98d2-16901b473000.jpg?aki_policy=large,103213186,Aj,"Barcelona, Catalonia, Spain",Spain,ES,2.18067,41.38542,5,96.0
16087198,Great  house with a big room No. 6,House,Private room,Real Bed,2,1125,moderate,1,1.0,1.0,41,36.0,0.0,15.0,20.0,1.0,https://a0.muscache.com/im/pictures/c9e95cef-c629-4f6b-981c-6158656291ae.jpg?aki_policy=large,46855311,Lan,"Sydney, New South Wales, Australia",Australia,AU,151.07671,-33.79841,340,94.0
16100663,Styled Apartment in the heart of HK.- Wanchai,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,138,793.0,0.0,210.0,0.0,1.0,https://a0.muscache.com/im/pictures/ca90c9c5-e4fc-418a-af15-59815611b529.jpg?aki_policy=large,9064095,Ignacio,Hong Kong,Hong Kong,HK,114.16813,22.27564,129,96.0
16107698,Wan Chai 3 Bedrooms Spacious Convenient Spot,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,3.0,5.0,73,1303.0,2500.0,400.0,120.0,4.0,https://a0.muscache.com/im/pictures/bf511235-92a3-4831-9341-b7f6493d5e15.jpg?aki_policy=large,95206624,May,HK,Hong Kong,HK,114.17739,22.2779,74,92.0
16112187,Loft Leblon próximo a praia rua Aristide Espindola,Loft,Entire home/apt,Real Bed,3,28,strict_14_with_grace_period,4,0.0,2.0,14,298.0,1000.0,185.0,0.0,1.0,https://a0.muscache.com/im/pictures/b51aceff-07ac-48f6-be19-9d58535464c5.jpg?aki_policy=large,76394416,Marcelo,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.22694156300586,-22.984971035527924,164,94.0
16126537,AMAZING split level Penthouse,Apartment,Entire home/apt,Real Bed,5,30,strict_14_with_grace_period,8,2.0,2.0,3,300.0,1800.0,120.0,100.0,4.0,https://a0.muscache.com/im/pictures/b1ca620f-4992-491d-b9cb-11baa02ea340.jpg?aki_policy=large,47918196,Richard,"New South Wales, Australia",Australia,AU,151.19396,-33.87175,44,73.0
16134003,Loft in Kailua,Guest suite,Entire home/apt,Real Bed,10,1125,strict_14_with_grace_period,2,1.0,1.0,0,290.0,500.0,175.0,0.0,1.0,https://a0.muscache.com/im/pictures/11fcf5d9-d778-4dff-842c-0df189e1ae5a.jpg?aki_policy=large,29760962,Ingrid,"Kailua, Hawaii, United States",United States,US,-157.73049,21.38546,361,0.0
16134339,Melhor ponto do Leblon / 3 quartos,Apartment,Entire home/apt,Real Bed,1,15,strict_14_with_grace_period,6,3.0,5.0,0,1000.0,1000.0,150.0,50.0,6.0,https://a0.muscache.com/im/pictures/ecd319b5-9d49-4174-8847-15171ea7f42b.jpg?aki_policy=large,14417792,Ana,"Rio, Rio de Janeiro, Brazil",Brazil,BR,-43.22575981948327,-22.986311751432236,78,0.0
